"Unique ID","SL no","MGP SAP code","NEW SAP code","Retak code","New IO No","Brand Name","Sub Brand",StoreTypeasperBrand,Channel,"Franchisee Name","Store opening Date",Status,"Store Closing Date",Location,City,State,Address,"Pin code","Located ","Store Area (Sq Feet)",Region,"Store Manager Name","Contact no","Basement occupied (Y/No)","ARM email id","RM email id","NROM email id","RCM mail","Correct store email id","HO contact","RD email id"
579,42,9000550,1118,21118,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE KALAMBAGH ROAD",2022-05-01,,,"KALAMBAGH ROAD",MUZAFFARPUR,Bihar,"Ground Floor, Rajendra Puri More, Muzzafarpur-842001, Bihar",842001,"KALAMBAGH ROAD",,EAST,ZAFAR,9065743881,NO," vishwajit.singh@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000550@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
675,43,9000551,1119,21119,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE MOTIHARI",2022-06-27,,,MOTIHARI,MOTIHARI,Bihar,"Monika Hotel , Ground Floor, Dharam Samaj Road, Motihari-845401, East Champaran, Bihar",845401,MOTIHARI,,EAST,Somu,9661187162,NO," vishwajit.singh@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000551@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
140,44,9000553,1121,41121,,"PLANET FASHION",,"TRADE FOFO",Trade,CHANGUVETTY,2022-06-24,,,CHANGUVETTY,KOTTAKKAL,KERALA,"Planet Fashion Store, C/o Kottakkal Franchise Lifestyl LLP, Door No.7/688B, Al Wahad Building, Opp Rest House, Changuvetty, Edarikode, Malappuram, 676501",676501,CHANGUVETTY,,SOUTH,"Swabir M",8893225151,NO," mahesh.premaraj@abfrl.adityabirla.com "," varun.rao@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000553@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
152,45,9000554,1122,41122,,"PLANET FASHION",,"TRADE FOFO",Trade,"NEAR MEHANDI MALL",2022-06-10,,,"NEAR MEHANDI MALL",THRISSUR,KERALA,"Planet Fashion Store, H S Sarees, Main Road, Chavakkad,Thrissur, Kerala, 680506",680506,"NEAR MEHANDI MALL",,SOUTH,Nahas,9895926193,NO," mahesh.premaraj@abfrl.adityabirla.com "," varun.rao@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000554@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
2921,46,9000560,1123,41123,,"PLANET FASHION",,"TRADE FOFO",Trade,NULL,2022-06-10,Closed,2024-02-08,"AMSENA CHOWK",KHARIAR,Odisha,"Planet Fashion Store, C/o Janav Fashion World, Main Road, Amsena Chowk, Anish Hotel Khariar Road Nuapad, Odisha, 766104",766104,"AMSENA CHOWK",,EAST,Nirakar,9439663958,NO,pravesh.sharma@abfrl.adityabirla.com,ravi.prakash@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000555@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
1255,47,9000557,1125,11125,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,HOSUR,2022-05-01,,,HOSUR,HOSUR,"Tamil Nadu","Louis Philippe, D.No. : 35, A5, Kirans Arcade, Denkanikotta Road, Shanthi Nagar, Hosur : 635 109.",635109,HOSUR,,SOUTH,Mani,9629190931,NO," elavarasan.k@abfrl.adityabirla.com "," rajesh.kumarkr@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000557@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1467,48,9000558,1126,11126,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,MORADABAD,2022-07-04,,,MORADABAD,MORADABAD,"UTTAR PRADESH","Cross Road Mall, Moradabad-244001",244001,MORADABAD,,NORTH,"Bhudev Singh","+91 90125 77035",NO," virudh.kumar@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000558@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1412,49,9000559,1127,11127,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,SAHARANPUR,2022-06-06,,,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH","Delhi Road, Saharanpur-247001",247001,SAHARANPUR,,NORTH,"Anoop Kumar",9990010299,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000559@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
146,50,9000560,1128,41128,,"PLANET FASHION",,"TRADE FOFO",Trade,"PRATAPGANJ PET",2022-06-06,,,"PRATAPGANJ PET",SATARA,Maharashtra,"DARSHAN PLANET FASHION,PRATAPGANJ PETH,S.NO.170, OPP RADHIKA TALKIES,SATARA-415002",415002,"PRATAPGANJ PET",,West,Prashant,8459568235,NO," jagat.dhami@abfrl.adityabirla.com "," varun.rao@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000560@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
2687,51,9000561,1129,31129,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS M+W APPALON FASHIONS",2022-07-22,,,VIDYADHARNAGAR,JAIPUR,RAJASTHAN,"Allen solly G3-G4, KRISHNA TOWER OPP NATIONAL HANDLOOM VIDHYADHAR NAGAR , JAIPUR-202039",202039,VIDYADHARNAGAR,,NORTH,"Hemant Kumawat",8696677788,NO," soyash.jain@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000561@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2922,52,9000560,1130,41130,,"PLANET FASHION",,"TRADE FOFO",Trade,NULL,2022-06-26,Closed,2024-02-29,MANINAGAR,AHMEDABAD,Gujarat,"Planet Fashion Store, Ground Floor, Purshottam Avenue, Maninagar Cross Road, Maninagar, Ahmedabad, Gujarat, 380008",380008,MANINAGAR,,WEST,Hardik,7285083420,NO,vandrine.dias@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000562@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
2981,53,9000563,1143,41143,,"PLANET FASHION",,"TRADE FOFO",Trade,"MAIN ROAD",2022-05-24,Closed,2024-04-30,"MAIN ROAD",AHMADNAGAR,Maharashtra,"Planet Fashion Store, C/o Rajendra Cloth Stores, 1022, Main Road, Sangamner, Maharashtra, 422605",422605,"MAIN ROAD",,West,"Nilesh / Sandeep","9527673218 / 9850067226",NO,jagat.dhami@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000563@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
162,54,9000564,1144,41144,,"PLANET FASHION",,"TRADE FOFO",Trade,"KACHERI ROAD",2022-06-24,,,"KACHERI ROAD",GONDA,"UTTAR PRADESH","Planet Fashion Store , C/o Navam Sales,No:530, Malviye Nagar, Kacheri Road Gonda, Uttar Pradesh-271001",271001,"KACHERI ROAD",,NORTH,Sarvoday,8795571111,NO," mohit.ahuja@abfrl.adityabirla.com "," ravi.prakash@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000564@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
1411,55,9000565,1145,11145,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"GRAND MALL",2022-06-14,,,"GRAND MALL",MUZAFFARPUR,Bihar,"Louis Philippe, Ground Floor, The Grand Mall,Narayanpur Road, Mahammadpur Kazi, Mithanpura, Muzaffarpur, Bihar 842002",842002,"GRAND MALL",,EAST,"Ashish Kumar",9798635585,NO," sanjeev.kumar2@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000565@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
160,56,9000567,1147,41147,,"PLANET FASHION",,"TRADE FOFO",Trade,"KACHERY ROAD",2022-06-21,,,"KACHERY ROAD",CHAPRA,Bihar,"Planet Fashion Store, Sulakshana Complex, Kachahari Road, Chapra, Saran, Bihar, 841301",841301,"KACHERY ROAD",,EAST,"Saurabh Kumar",7004878901,NO," amrapali.singh@abfrl.adityabirla.com "," ravi.prakash@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000567@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
2669,57,9000569,1149,31149,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN VARIKKODAN GARMENTS",2022-05-18,,,"MIDDLE HILL",MALAPPURAM,KERALA,"Allen Solly store,D. No 15/ 315B, Varikkodan Garments,Grand Arcade,Middle hill,Malappuram-676505, Kerala",676505,"MIDDLE HILL",,SOUTH,MUNEES,9605776505,NO," balunath.cr1@abfrl.adityabirla.com "," tushar.narware@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000569@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2670,58,9000570,1150,31150,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN+KID PATNA",2022-05-24,,,KANKARBAGH,PATNA,Bihar,"Alle solly AS Store,Kankarbagh Main road 800020",800020,KANKARBAGH,,EAST,"Deepak  Kumar",8210052599,NO," banshi.mondal@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000570@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
132,59,9000572,1152,41152,,"PLANET FASHION",,"TRADE FOFO",Trade,"CHANDRAGIRI JUNCTION",2022-05-23,,,"CHANDRAGIRI JUNCTION",KASARAGOD,KERALA,"Planet Fashion Store, C/0 Akathalam, Darusslam Building, Chandragiri Road Junction, Kasargod, Kerala, 671121",671121,"CHANDRAGIRI JUNCTION",,SOUTH,Manish,9539196803,NO," mahesh.premaraj@abfrl.adityabirla.com "," varun.rao@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000572@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
667,60,9000574,1154,21154,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE JORHAT",2022-06-24,,,JORHAT,JORHAT,Assam,"B-1048 Poddar House, Gar Ali P.W.D. Point, Jorhat-785001 Assam",785001,JORHAT,,EAST,Deepjyoti,9387661848,NO," sabir.hassan@abfrl.adityabirla.com ","  ravinder.singh1@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000574@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
2672,61,9000575,1155,31155,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN+KID AYUSHI COLLECTION",2022-05-18,,,MAURYALOK,PATNA,Bihar,"Allen Solly AYUSHI COLLECTION ,Allen Solly store  B-91, Muryalok, Dak Bunglow Road  Patna  Bihar  800001",800001,MAURYALOK,,EAST,"Mohammad Asif ",8271756211,NO," banshi.mondal@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000575@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2682,62,9000577,1157,31157,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN S-MART (UNIT KHEMANI BR",2022-07-22,,,"S-MART DOMBIVALI",DOMBIVALLI,Maharashtra,"Allen Solly Kasturi Plaza, Shop No. 21 Near Station, Manpada Rd, Ramnagar, Dombivli East, Dombivli, Maharashtra 421201",421201,"S-MART DOMBIVALI",,West,"Sahadev Uttekar",8779353886,NO," nikhilesh.sawant@abfrl.adityabirla.com "," amit.chaudhary@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000577@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2673,63,9000579,1159,31159,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS M+W MAHANAGAR",2022-05-30,,,MAHANAGAR,LUCKNOW,"UTTAR PRADESH","Allen Solly ,B/ 939 A Gole Market Mahanagar, Lucknow 226006",226006,MAHANAGAR,,NORTH,"RAHUL SHUKLA",9453890649,NO," suyash.krishna@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000579@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1443,64,9000580,1160,11160,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"METROPOLLITAN MALL",2022-05-28,,,"MGF METROPOLITIAN MALL",GURGAON,Haryana,"20-A Metropollitan Mall, MG rd, Gurgaon, Haryana",122002,"MGF METROPOLITIAN MALL",,NORTH,Prayash,7001099578,NO," dharam.yogesh@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000580@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1417,65,9000581,1161,11161,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"BAREILLY CIVLINES",2022-06-14,,,"BAREILLY CIVLINES",BAREILLY,"UTTAR PRADESH","AYUB KHAN CHAURAHA SHOP NO 3,4 BRAND SQUARE BAREILLY 243001",243001,"BAREILLY CIVLINES",,NORTH,Chandan,7310784777,NO," virudh.kumar@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000581@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1416,66,9000582,1162,11162,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"G. K. ENTERPRISES",2022-06-14,,,Gangtok,GANGTOK,Sikkim,"C/o : Raj Enterprises, M.G. Marg, Gangtok – 737101, Sikkim",737101,Gangtok,,EAST,"Ashok Ji",9434033301,NO," sushruta.dey@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000582@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
669,67,9000583,1163,21163,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE ROHTAK",2022-06-24,,,"Delhi Road Rohtak",ROHTAK,Haryana,"178/28, Medical More, Delhi Road, Rothak-124001, Haryana",124001,"Delhi Road Rohtak",,NORTH,Pavan,9466708738,NO," suhas.pandit@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000583@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
668,68,9000584,1164,21164,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE CIRCULAR ROAD",2022-06-24,,,"CIRCULAR ROAD",DIMAPUR,Nagaland,"Ground Floor, Grace Complex, Opp Holy Cross School, Dimapur-797112, Nagaland",797112,"CIRCULAR ROAD",,EAST,Mahinder,9395474364,NO," sabir.hassan@abfrl.adityabirla.com ","  ravinder.singh1@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000584@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
676,69,9000585,1165,21165,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE SAHARANPUR",2022-06-28,,,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH","Near State Bank of India, Court Road, Saharanpur-247001, Uttar Pradesh",247001,SAHARANPUR,,NORTH,"Ankit Jain",9259903425,NO," jatin.khandelwal@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000585@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
580,70,9000587,1167,21167,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE NATURE MIST",2022-05-01,,,"TONK ROAD",JAIPUR,RAJASTHAN,"Van Heusen, SB-114 ground Floor, Lal Kothi, Tonk Road, Jaipur-302015, Rajasthan",302015,"TONK ROAD",,NORTH,"Anwar khan",9782864842,NO," naresh.sharma@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000587@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
684,71,9000590,1170,21170,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE KANKARBAGH MAIN RO",2022-07-01,Closed,2024-05-23,"KANKARBAGH MAIN ROAD",PATNA,Bihar,"Van Heusen Store, C\o Sarita Garments, Shop no 1& 2, Ground and 1st Floor, Sanyukta Appartment, Main Road Kankarbagh, Patna, Bihar-800020",800020,"KANKARBAGH MAIN ROAD",,EAST,"MD MINHAJ",8873212430,NO,vishwajit.singh@abfrl.adityabirla.com,nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000590@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
680,72,9000591,1171,21171,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE VIDYADHAR NAGAR",2022-07-01,,,VIDYADHARNAGAR,JAIPUR,RAJASTHAN,"Plot no A-3 Royal Plaza, Central Spine, Vidhyadharnagar, Jaipur-302039, Rajasthan",302039,VIDYADHARNAGAR,,NORTH,"Ajay Beniwal",8708641074,NO," naresh.sharma@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000591@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
679,73,9000595,1175,21175,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE APR CITY CENTRE MA",2022-07-01,,,"APR CITY CENTRE MALL",GAYA,Bihar,"Shop No-8, Apr City Centre Mall, East Church Road, Gaya-823001, Bihar",823001,"APR CITY CENTRE MALL",,EAST,SOURAV,9504638494,NO," vishwajit.singh@abfrl.adityabirla.com "," nitin.ratti@abfrl.adityabirla.com ",shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000595@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
126,74,9000596,1176,41176,,"PLANET FASHION",,"TRADE FOFO",Trade,"COLLEGE ROAD",2022-05-22,Closed,2024-05-10,"COLLEGE ROAD",PALAKKAD,KERALA,"Planet Fashion Store, C/o Finex Garments, Near Head Post Office, College Road, Palakkad, Kerala, 678001",678001,"COLLEGE ROAD",,SOUTH,Sinoj,8129421819,NO,mahesh.premaraj@abfrl.adityabirla.com,varun.rao@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000596@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
155,75,9000598,1178,41178,,"PLANET FASHION",,"TRADE FOFO",Trade,RDC,2022-06-28,,,RDC,GHAZIABAD,"UTTAR PRADESH","Planet Fashion Store, C/o Star Venture, Ground And First Floor, Shop No. J-8, Rajnagar District Centre, Ghaziabad, Uttar Pradesh, 201002",201002,RDC,,NORTH,"Manoj Sharma",8800779371,NO," vinay.sharma@abfrl.adityabirla.com "," ravi.prakash@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000598@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
1413,76,9000599,1179,11179,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,SONIPAT,2022-06-15,,,SONIPAT,SONIPAT,Haryana,"GROUND FLOOR, PLOT NO. 290/20 ATLAS ROAD TEACHER COLONY SONIPAT",131001,SONIPAT,,NORTH,"Nikhil Kumar",8607550381,NO," virudh.kumar@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000599@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2923,77,9000600,1180,11180,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"Addon Holding Pvt. Ltd",2022-06-01,Closed,2024-03-31,SOLAPUR,SOLAPUR,Maharashtra,"Louis Philippe Store, Opp. Sanket Lodge, Saraswati Chowk, Solapur-413001",413003,SOLAPUR,,West,"Dhananjay Bhargava",9168001218,NO,adil.shaikh@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000600@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1531,78,9000601,1181,11181,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"MAHARAJA COMPLEX",2022-07-01,,,"MAHARAJA COMPLEX",PATNA,Bihar,"Louis Philippe, M/S Fashion Zone, Shop # 58, Ground Floor, Maharaja Kameshwar Complex, Fraser Road, Patna – 800 001.",800001,"MAHARAJA COMPLEX",,EAST,"Md. Kalim",7979822130,NO," sanjeev.kumar2@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000601@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2983,79,9000602,1182,41182,,"PLANET FASHION",,"TRADE FOFO",Trade,"MAHALUXMI TRADERS",2022-06-22,Closed,2024-03-28,"LALA LAJPAT RAI MARKET",FAZILKA,Punjab,"Planet Fashion Store, C/o Mahaluxmi Traders, Lala Lajpat Rai Market, Opp. Nehru Park, Ahobar, Punjab-152116",152116,"LALA LAJPAT RAI MARKET",,NORTH,"Vicky Kumar",7888340087,NO,bijoy.chatterjee@abfrl.adityabirla.com,ravi.prakash@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000602@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
141,80,9000603,1183,41183,,"PLANET FASHION",,"TRADE FOFO",Trade,"CENTRO MALL",2022-06-15,,,"CENTRO MALL",KODUNGALLUR,KERALA,"Planet Fashion Store, HNB Garments, Ground Floor, Centro Mall, Kodungallur, Kerala, 680688",680688,"CENTRO MALL",,SOUTH,"Antony George",9645622111,NO," mahesh.premaraj@abfrl.adityabirla.com "," varun.rao@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000603@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
139,81,9000604,1184,41184,,"PLANET FASHION",,"TRADE FOFO",Trade,"DR. R. P. ROAD",2022-06-16,,,"DR. R. P. ROAD",BHAGALPUR,Bihar,"Planet Fashion Store, C/o Shubham, 67A, Dr. RP Road, Khalifabagh, Bhagalpur, Bihar, 812001",812001,"DR. R. P. ROAD",,EAST,Sonam,9643934653,NO," amrapali.singh@abfrl.adityabirla.com "," ravi.prakash@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000604@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
153,82,9000605,1185,41185,,"PLANET FASHION",,"TRADE FOFO",Trade,"RAJENDRA CHOWK",2022-06-21,,,"RAJENDRA CHOWK",VAISHALI,Bihar,"Planet Fashion Store, C/o Chaudhary And Sons, Chaudhary Center, Rajendra Chowk, Hajipur, Vaishali, Bihar, 844101",844101,"RAJENDRA CHOWK",,EAST,"Nandan Kumar",7277528255,NO," amrapali.singh@abfrl.adityabirla.com "," ravi.prakash@abfrl.adityabirla.com ",atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000605@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
